year,site_num,session_id,scan_id,site_name,focal_bear_family,yrl_num,coy_num,land_human_num,num_boats,boat1_human_num,boat2_human_num,boat3_human_num,other_bears_num_not_incl_fam,sex_1,sex_2,sex_3,sex_4,age_1,age_2,age_3,age_4,site_id,date,X24_start_time,X24_end_time,boat4_human_num,boat5_human_num,timestamp.s
2019,B01,B0104,B010401,FISHERIES POOL,NA,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 13:00
2019,B01,B0104,B010402,FISHERIES POOL,Y,1,0,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 13:10
2019,B01,B0104,B010403,FISHERIES POOL,Y,1,0,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 13:15
2019,B01,B0104,B010404,FISHERIES POOL,Y,1,0,6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 13:20
2019,B01,B0104,B010405,FISHERIES POOL,NA,NA,NA,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 13:30
2019,B01,B0104,B010406,FISHERIES POOL,NA,NA,NA,9,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 13:45
2019,B01,B0104,B010407,FISHERIES POOL,NA,NA,NA,6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 14:00
2019,B01,B0104,B010408,FISHERIES POOL,NA,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 14:15
2019,B01,B0104,B010409,FISHERIES POOL,NA,NA,NA,6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 14:30
2019,B01,B0104,B010410,FISHERIES POOL,NA,NA,NA,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 14:45
2019,B01,B0104,B010411,FISHERIES POOL,NA,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 15:00
2019,B01,B0104,B010412,FISHERIES POOL,NA,NA,NA,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 15:15
2019,B01,B0104,B010413,FISHERIES POOL,NA,NA,NA,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 15:30
2019,B01,B0104,B010414,FISHERIES POOL,NA,NA,NA,24,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 15:45
2019,B01,B0104,B010415,FISHERIES POOL,NA,NA,NA,22,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-08-26,13:00,16:00,NA,NA,2019-08-26 16:00
2019,B01,B0107,B010701,FISHERIES POOL,NA,NA,NA,7,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 16:25
2019,B01,B0107,B010702,FISHERIES POOL,NA,NA,NA,8,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 16:40
2019,B01,B0107,B010703,FISHERIES POOL,NA,NA,NA,6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 16:55
2019,B01,B0107,B010704,FISHERIES POOL,NA,NA,NA,9,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 17:10
2019,B01,B0107,B010705,FISHERIES POOL,NA,NA,NA,9,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 17:25
2019,B01,B0107,B010706,FISHERIES POOL,NA,NA,NA,9,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 17:40
2019,B01,B0107,B010707,FISHERIES POOL,NA,NA,NA,9,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 17:55
2019,B01,B0107,B010708,FISHERIES POOL,NA,NA,NA,6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 18:10
2019,B01,B0107,B010709,FISHERIES POOL,NA,NA,NA,4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 18:25
2019,B01,B0107,B010710,FISHERIES POOL,NA,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 18:40
2019,B01,B0107,B010711,FISHERIES POOL,NA,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 18:55
2019,B01,B0107,B010712,FISHERIES POOL,N,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 19:00
2019,B01,B0107,B010713,FISHERIES POOL,N,NA,NA,5,0,NA,NA,NA,1,U,NA,NA,NA,U,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 19:03
2019,B01,B0107,B010714,FISHERIES POOL,N,NA,NA,5,0,NA,NA,NA,1,U,NA,NA,NA,U,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 19:05
2019,B01,B0107,B010715,FISHERIES POOL,N,NA,NA,7,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 19:07
2019,B01,B0107,B010716,FISHERIES POOL,N,NA,NA,7,0,NA,NA,NA,1,U,NA,NA,NA,U,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 19:09
2019,B01,B0107,B010717,FISHERIES POOL,NA,NA,NA,7,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 19:11
2019,B01,B0107,B010718,FISHERIES POOL,NA,NA,NA,9,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 19:17
2019,B01,B0107,B010719,FISHERIES POOL,NA,NA,NA,8,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-06,16:25,19:25,NA,NA,2019-09-06 19:25
2019,B01,B0108,B010801,FISHERIES POOL,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 6:32
2019,B01,B0108,B010802,FISHERIES POOL,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 6:47
2019,B01,B0108,B010803,FISHERIES POOL,NA,NA,NA,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 7:02
2019,B01,B0108,B010804,FISHERIES POOL,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 7:17
2019,B01,B0108,B010805,FISHERIES POOL,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 7:32
2019,B01,B0108,B010806,FISHERIES POOL,NA,NA,NA,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 7:47
2019,B01,B0108,B010807,FISHERIES POOL,NA,NA,NA,4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 8:02
2019,B01,B0108,B010808,FISHERIES POOL,NA,NA,NA,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 8:17
2019,B01,B0108,B010809,FISHERIES POOL,NA,NA,NA,4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 8:32
2019,B01,B0108,B010810,FISHERIES POOL,NA,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 8:47
2019,B01,B0108,B010811,FISHERIES POOL,U,U,0,4,0,NA,NA,NA,1,U,NA,NA,NA,U,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 8:55
2019,B01,B0108,B010812,FISHERIES POOL,NA,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 8:58
2019,B01,B0108,B010813,FISHERIES POOL,NA,NA,NA,7,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 9:13
2019,B01,B0108,B010814,FISHERIES POOL,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 9:28
2019,B01,B0108,B010815,FISHERIES POOL,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 9:43
2019,B01,B0108,B010816,FISHERIES POOL,NA,NA,NA,12,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 9:58
2019,B01,B0108,B010817,FISHERIES POOL,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 10:13
2019,B01,B0108,B010818,FISHERIES POOL,NA,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 10:28
2019,B01,B0108,B010819,FISHERIES POOL,NA,NA,NA,6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 10:43
2019,B01,B0108,B010820,FISHERIES POOL,NA,NA,NA,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 10:58
2019,B01,B0108,B010821,FISHERIES POOL,NA,NA,NA,6,3,2,5,7,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 11:13
2019,B01,B0108,B010822,FISHERIES POOL,NA,NA,NA,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 11:28
2019,B01,B0108,B010823,FISHERIES POOL,NA,NA,NA,4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 11:43
2019,B01,B0108,B010824,FISHERIES POOL,NA,NA,NA,6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 11:58
2019,B01,B0108,B010825,FISHERIES POOL,NA,NA,NA,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 12:13
2019,B01,B0108,B010826,FISHERIES POOL,Y,3,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 12:26
2019,B01,B0108,B010827,FISHERIES POOL,Y,3,0,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 12:29
2019,B01,B0108,B010828,FISHERIES POOL,Y,3,0,4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 12:30
2019,B01,B0108,B010829,FISHERIES POOL,Y,3,0,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 12:32
2019,B01,B0108,B010830,FISHERIES POOL,Y,3,0,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 12:36
2019,B01,B0108,B010831,FISHERIES POOL,NA,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 12:41
2019,B01,B0108,B010832,FISHERIES POOL,Y,3,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 12:50
2019,B01,B0108,B010833,FISHERIES POOL,Y,3,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 12:54
2019,B01,B0108,B010834,FISHERIES POOL,Y,3,0,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 12:55
2019,B01,B0108,B010835,FISHERIES POOL,Y,3,0,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 12:57
2019,B01,B0108,B010836,FISHERIES POOL,Y,3,0,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 12:59
2019,B01,B0108,B010837,FISHERIES POOL,Y,3,0,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 13:01
2019,B01,B0108,B010838,FISHERIES POOL,Y,3,0,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 13:04
2019,B01,B0108,B010839,FISHERIES POOL,Y,3,0,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 13:06
2019,B01,B0108,B010840,FISHERIES POOL,Y,3,0,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 13:07
2019,B01,B0108,B010841,FISHERIES POOL,Y,3,0,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 13:10
2019,B01,B0108,B010842,FISHERIES POOL,Y,3,0,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 13:12
2019,B01,B0108,B010843,FISHERIES POOL,Y,3,0,6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 13:15
2019,B01,B0108,B010844,FISHERIES POOL,NA,NA,NA,7,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-07,6:32,13:14,NA,NA,2019-09-07 13:24
2019,B04,B0409,B040901,BELARKO,N,NA,NA,31,0,NA,NA,NA,1,F,NA,NA,NA,ADULT,NA,NA,NA,2019B04,2019-09-11,14:02,19:30,NA,NA,2019-09-11 14:02
2019,B04,B0409,B040902,BELARKO,N,NA,NA,31,0,NA,NA,NA,1,F,NA,NA,NA,ADULT,NA,NA,NA,2019B04,2019-09-11,14:02,19:30,NA,NA,2019-09-11 14:06
2019,B04,B0409,B040903,BELARKO,N,NA,NA,31,0,NA,NA,NA,1,F,NA,NA,NA,ADULT,NA,NA,NA,2019B04,2019-09-11,14:02,19:30,NA,NA,2019-09-11 14:08
2019,B04,B0409,B040904,BELARKO,N,NA,NA,31,0,NA,NA,NA,1,F,NA,NA,NA,ADULT,NA,NA,NA,2019B04,2019-09-11,14:02,19:30,NA,NA,2019-09-11 14:09
2019,B04,B0409,B040905,BELARKO,N,NA,NA,31,1,5,NA,NA,1,F,NA,NA,NA,ADULT,NA,NA,NA,2019B04,2019-09-11,14:02,19:30,NA,NA,2019-09-11 14:10
2019,B04,B0409,B040906,BELARKO,N,NA,NA,31,1,5,NA,NA,1,F,NA,NA,NA,ADULT,NA,NA,NA,2019B04,2019-09-11,14:02,19:30,NA,NA,2019-09-11 14:12
2019,B04,B0409,B040907,BELARKO,NA,NA,NA,31,1,5,NA,NA,1,F,NA,NA,NA,ADULT,NA,NA,NA,2019B04,2019-09-11,14:02,19:30,NA,NA,2019-09-11 14:14
2019,B01,B0112,B011245,FISHERIES POOL,N,NA,NA,18,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-21,,,NA,NA,2019-09-21 18:46
2019,B01,B0112,B011246,FISHERIES POOL,N,NA,NA,18,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-21,,,NA,NA,2019-09-21 18:48
2019,B01,B0112,B011247,FISHERIES POOL,N,NA,NA,17,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-21,,,NA,NA,2019-09-21 18:49
2019,B01,B0112,B011248,FISHERIES POOL,N,NA,NA,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-21,,,NA,NA,2019-09-21 18:50
2019,B01,B0112,B011249,FISHERIES POOL,N,NA,NA,15,1,7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-21,,,NA,NA,2019-09-21 18:52
2019,B01,B0112,B011250,FISHERIES POOL,N,NA,NA,16,1,7,NA,NA,2,F,U,NA,NA,ADULT,YEARLING,NA,NA,2019B01,2019-09-21,,,NA,NA,2019-09-21 18:54
2019,B01,B0112,B011251,FISHERIES POOL,N,NA,NA,16,1,7,NA,NA,2,F,U,NA,NA,ADULT,YEARLING,NA,NA,2019B01,2019-09-21,,,NA,NA,2019-09-21 18:56
2019,B04,B0406,WRONG_SCAN_ID_TEMPORARY_B030501,BELARKO,N,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-09-03,13:27,19:30,NA,NA,2019-09-03 19:26
2019,B04,B0406,WRONG_SCAN_ID_TEMPORARY_B030502,BELARKO,N,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-09-03,13:27,19:30,NA,NA,2019-09-03 19:30
2019,B04,B0406,WRONG_SCAN_ID_TEMPORARY_B030503,BELARKO,N,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-09-03,13:27,19:30,NA,NA,2019-09-03 19:32
2019,B04,B0406,WRONG_SCAN_ID_TEMPORARY_B030504,BELARKO,N,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-09-03,13:27,19:30,NA,NA,2019-09-03 19:34
2019,B04,B0406,WRONG_SCAN_ID_TEMPORARY_B030505,BELARKO,N,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-09-03,13:27,19:30,NA,NA,2019-09-03 19:36
2019,B04,B0406,WRONG_SCAN_ID_TEMPORARY_B030506,BELARKO,N,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-09-03,13:27,19:30,NA,NA,2019-09-03 19:38
2019,B04,B0406,WRONG_SCAN_ID_TEMPORARY_B030507,BELARKO,N,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-09-03,13:27,19:30,NA,NA,2019-09-03 19:40
2019,B04,B0406,WRONG_SCAN_ID_TEMPORARY_B030508,BELARKO,N,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-09-03,13:27,19:30,NA,NA,2019-09-03 19:42
2019,B04,B0406,WRONG_SCAN_ID_TEMPORARY_B030509,BELARKO,N,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-09-03,13:27,19:30,NA,NA,2019-09-03 19:44
2019,B01,B0110,B011004,FISHERIES POOL,N,NA,NA,4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 13:51
2019,B01,B0110,B011005,FISHERIES POOL,N,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 13:55
2019,B01,B0110,B011006,FISHERIES POOL,N,NA,NA,6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 13:57
2019,B01,B0110,B011007,FISHERIES POOL,N,NA,NA,6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 13:59
2019,B01,B0110,B011008,FISHERIES POOL,N,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:01
2019,B01,B0110,B011009,FISHERIES POOL,N,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:03
2019,B01,B0110,B011010,FISHERIES POOL,N,NA,NA,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:05
2019,B01,B0110,B011011,FISHERIES POOL,N,NA,NA,6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:07
2019,B01,B0110,B011014,FISHERIES POOL,N,NA,NA,10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:24
2019,B01,B0110,B011015,FISHERIES POOL,N,NA,NA,15,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:29
2019,B01,B0110,B011016,FISHERIES POOL,N,NA,NA,14,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:30
2019,B01,B0110,B011022,FISHERIES POOL,NA,NA,NA,13,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:43
2019,B01,B0110,B011023,FISHERIES POOL,N,NA,NA,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:46
2019,B01,B0110,B011024,FISHERIES POOL,N,NA,NA,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:48
2019,B01,B0110,B011025,FISHERIES POOL,N,NA,NA,11,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:50
2019,B01,B0110,B011026,FISHERIES POOL,N,NA,NA,21,0,NA,NA,NA,1,U,NA,NA,NA,ADULT,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:53
2019,B01,B0110,B011027,FISHERIES POOL,N,NA,NA,21,0,NA,NA,NA,1,U,NA,NA,NA,ADULT,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:55
2019,B01,B0110,B011028,FISHERIES POOL,N,NA,NA,21,0,NA,NA,NA,1,U,NA,NA,NA,ADULT,NA,NA,NA,2019B01,2019-09-13,13:15,19:00,NA,NA,2019-09-13 14:57
2019,B04,B0401,B040105,BELARKO,N,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-08-05,6:00:00,9:00:00,NA,NA,2019-08-05 7:00
2019,B04,B0403,B040305,BELARKO,N,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-08-20,6:00:00,9:12:00,NA,NA,2019-08-20 7:00
2019,B04,B0403,B040310,BELARKO,Y,3,0,2,1,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-08-20,6:00:00,9:12:00,NA,NA,2019-08-20 8:16
2019,B04,B0403,B040311,BELARKO,Y,3,0,6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-08-20,6:00:00,9:12:00,NA,NA,2019-08-20 8:30
2019,B04,B0403,B040311.5,BELARKO,Y,3,0,0,1,7,NA,NA,1,U,NA,NA,NA,ADULT,NA,NA,NA,2019B04,2019-08-20,6:00:00,9:12:00,NA,NA,2019-08-20 8:40
2019,B04,B0403,B040312,BELARKO,Y,3,0,0,2,7,7,NA,1,U,NA,NA,NA,ADULT,NA,NA,NA,2019B04,2019-08-20,6:00:00,9:12:00,NA,NA,2019-08-20 8:45
2019,B04,B0404,B040407,BELARKO,N,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-08-26,16:15,19:15,NA,NA,2019-08-26 17:35
2019,B04,B0404,B040408,BELARKO,N,NA,NA,3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2019B04,2019-08-26,16:15,19:15,NA,NA,2019-08-26 17:40
